game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkoez91,PC,12m 52.000s,https://youtu.be/uBV9RZb0OnI,,solo,2026-01-28,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/zx5pg0km,verified
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; yn23jdl5=81009651,PC,2m 34.000s,https://youtu.be/TN_GV51QI24,,solo,2026-01-28,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/y68wdq6z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=gq7257n1,PC,10m 52.500s,https://www.youtube.com/watch?v=tgYpO18gMP8,https://youtu.be/2Ak7G1qQt1w,solo,2026-01-28,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/y68wd26z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkoez91,PC,13m 19.000s,https://youtu.be/bIXjekxXWUY,,solo,2026-01-27,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/zx5pklem,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=jqzgn04l,PC,11m 50.000s,https://youtu.be/YrI8dcQbrDw,,solo,2026-01-17,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/mep2o02y,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 31.950s,https://youtu.be/yWo2bUmvIpU,,solo,2026-01-16,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/z56w7rny,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,2m 31.950s,https://youtu.be/LxqbjrnHUjI,,solo,2026-01-16,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/y68jp06z,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=21geonml,PC,2m 14.950s,https://youtu.be/lWjzEMEdjJE,,solo,2026-01-16,1,Kyve,,,,http://www.speedrun.com/bo2zombies/run/yl5j3rnz,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 68kozzn2=gq7pyvqp,PC,49.850s,https://www.youtube.com/watch?v=8GVfXB8g5h4,https://youtu.be/lN-iLum7SPI,co-op,2026-01-13,2,Kyve,Vexxo,,,http://www.speedrun.com/bo2zombies/run/z56lp8ny,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 36.000s,https://www.youtube.com/watch?v=bdF8r4z1Elo,https://youtu.be/gzRHn3QP5i4,co-op,2026-01-13,2,Kyve,Vexxo,,,http://www.speedrun.com/bo2zombies/run/yv5npl6m,verified
