game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=4qyj782q; 2lg396np=0q56pm1p; 2lg7k6lp=gq7282n1,PC,29m 55.180s,https://youtu.be/9EXzo7DmCWY,,co-op,2025-06-20,2,vRifty,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/mrd66ggz,rejected
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=4lxz9212; 2lg7k6lp=gq7282n1,PlayStation 4,45m 20.300s,https://www.youtube.com/watch?v=7hAwEdGhHAc?feature=share&t=2647,,co-op,2023-02-01,3,Jakedirt01,WelcomeTwoHeck,MegaK520,,http://www.speedrun.com/bo3zombies/run/m7260v4z,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=4qyj782q; 2lg396np=4lxz9212; 2lg7k6lp=gq7282n1,PlayStation 4,40m 7.850s,https://www.youtube.com/watch?v=z329Qs2Fepw?feature=share&t=1010,,co-op,2023-02-01,3,Jakedirt01,WelcomeTwoHeck,MegaK520,,http://www.speedrun.com/bo3zombies/run/y96v8eky,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=klryxymq; 2lg396np=814jp01d; p85pd5lg=rqvvk45q,PlayStation 4,43m 53.783s,https://www.youtube.com/watch?v=pQ7nFhTn_00,,co-op,2023-02-01,4,Jakedirt01,WelcomeTwoHeck,Combsy,HeadHunter1370,http://www.speedrun.com/bo3zombies/run/zg2p24jy,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=4qyj7j2q; 2lg396np=0q56pm1p; ylqx7m8r=8100wjj1,PC,15m 27.230s,https://www.twitch.tv/videos/1665449056,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/m7213d4z,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=4qyj7j2q; 2lg396np=0q56pm1p; ylqx7m8r=013w4rdq,PC,2m 58.750s,https://www.twitch.tv/videos/1665449056,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/y96ok9ey,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=81w57rv1; 2lg396np=0q56pm1p; 2lg7e6lp=jq6yzrn1,PC,19m 10.330s,https://www.twitch.tv/videos/1665433126,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/yolvo70y,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=klryx6mq; 2lg396np=0q56pm1p; 789ye5nw=p12o4z7l,PC,2m 53.010s,https://www.twitch.tv/videos/1664831197,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/yln3lqnz,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=9qjx2e3l; 2lg396np=0q56pm1p; ylp4gjlg=0q5xgzr1,PC,13m 54.650s,https://www.twitch.tv/videos/1664828031,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/y803kddm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=0q56pm1p; wlewprl6=21dv3g31,PC,15m 20.500s,https://www.twitch.tv/videos/1664825395,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/m721384z,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=0q56pm1p; 38dw04n0=5lm3y41v,PC,41m 27.380s,https://www.twitch.tv/videos/1664813127,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/ydg829vy,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=0q56pm1p; 38dw04n0=4qy5jo31,PC,19m 54.660s,https://www.twitch.tv/videos/1664813127,,co-op,2022-11-28,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/zg238xey,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=0q56pm1p; 2lg7k6lp=gq7282n1,PC,23m 3.650s,https://www.youtube.com/watch?v=IOwQHsOJlPc,,co-op,2022-11-28,2,WelcomeTwoHeck,Wolfslayer61,,,http://www.speedrun.com/bo3zombies/run/m721xnwz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=0q56pm1p; wlewprl6=814kpgjl,PC,1m 22.300s,https://www.twitch.tv/videos/1495251268,,co-op,2022-06-05,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/z1pgvojz,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=0q56pm1p; 2lg7k6lp=gq7282n1,PC,24m 4.200s,https://www.twitch.tv/videos/1488394944,,co-op,2022-05-19,2,Wolfslayer61,WelcomeTwoHeck,,,http://www.speedrun.com/bo3zombies/run/zx7og9gy,verified
