game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; 6njyzen4=5lm9mj1v,PC,1h 18m 56.000s,https://www.youtube.com/watch?v=dvG4nkcyBXU,,co-op,2025-12-25,4,Notyoursistermister,Vexxo,Kyve,swagrobuc,http://www.speedrun.com/bo2zombies/run/zn59k9vz,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; jlz2ryl2=xqkxxn19,PC,1h 16m 20.000s,https://www.youtube.com/watch?v=fh2w_EvTjK8,,co-op,2025-12-25,4,Notyoursistermister,Vexxo,Kyve,swagrobuc,http://www.speedrun.com/bo2zombies/run/zq52w21z,verified
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; 6njyzen4=5lm9mj1v,PC,1h 0m 27.000s,https://www.youtube.com/watch?v=RkdCocTqpfU,,co-op,2025-12-22,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/yj7el9oy,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; p85revng=gq7p8nqp,PC,57m 59.000s,https://www.youtube.com/watch?v=Zh6vbx-JMa0,,co-op,2025-12-22,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/m32w5jgy,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; 68kozzn2=z19knjq4,PC,48m 57.000s,https://www.youtube.com/watch?v=u6jkuX7FEeo,,co-op,2025-12-22,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/z56lj8jy,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=le2669kl; p85revng=gq7p8nqp,PC,38m 28.000s,https://www.youtube.com/watch?v=BqSAPR1W0wo,,co-op,2025-11-24,2,Vexxo,swagrobuc,,,http://www.speedrun.com/bo2zombies/run/y9wpnr2z,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; 9l79x4n1=klrr2jlp,PC,1h 17m 22.000s,https://www.youtube.com/watch?v=aUrXrdvZJxs,,co-op,2025-11-23,4,Notyoursistermister,Vexxo,swagrobuc,Forever,http://www.speedrun.com/bo2zombies/run/y68g5g0z,verified
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; yn23jdl5=mln2o0lp,PC,1h 6m 12.000s,https://www.youtube.com/watch?v=3iGCcnAybQ8,,co-op,2025-11-23,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/y9wp0drz,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; gnxjp4lv=81w9y9l4,PC,57m 19.000s,https://www.youtube.com/watch?v=CTB11NZ3Jxs,,co-op,2025-11-11,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/mepnow2y,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 9l79x4n1=klrr2jlp,PC,38m 55.000s,https://www.youtube.com/watch?v=_rkLWnx9_uE,,co-op,2025-10-05,2,Notyoursistermister,swagrobuc,,,http://www.speedrun.com/bo2zombies/run/ydov52xz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 2lg32qnp=21d503le,PC,39m 20.350s,https://www.youtube.com/watch?v=3zoCnlGPIUU,,co-op,2025-10-04,2,Vexxo,swagrobuc,,,http://www.speedrun.com/bo2zombies/run/yo5q9w1z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 68kozzn2=z19knjq4,PC,33m 9.390s,https://www.youtube.com/watch?v=33JeX84XU5A,,co-op,2025-07-30,2,Vexxo,swagrobuc,,,http://www.speedrun.com/bo2zombies/run/yl5ponnz,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 5ly102l4=810p4jlv,PC,36m 47.000s,https://www.youtube.com/watch?v=xk4o6IAoSo8,,co-op,2025-07-16,2,Vexxo,swagrobuc,,,http://www.speedrun.com/bo2zombies/run/y8novlwy,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; 5ly102l4=810p4jlv,PC,1h 16m 6.000s,https://www.youtube.com/watch?v=eo9sTCIvl1s,,co-op,2025-06-29,4,Notyoursistermister,Vexxo,swagrobuc,Bingilton,http://www.speedrun.com/bo2zombies/run/mr50k08y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; 2lg32qnp=21d503le,PC,58m 13.000s,https://www.youtube.com/watch?v=f_aDMUxVpPE,,co-op,2025-05-26,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/z0k85qom,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; jlz2ryl2=xqkxxn19,PC,57m 53.000s,https://www.youtube.com/watch?v=zfKnE_fMBrE,,co-op,2025-05-26,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/m7vego9m,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; 9l79x4n1=klrr2jlp,PC,57m 51.000s,https://www.youtube.com/watch?v=-zmyyIlcOFQ,,co-op,2025-05-26,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/ydov5nxz,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=zqo0w2qy; wl3drko8=le2669kl; 5ly102l4=810p4jlv,PC,56m 24.000s,https://www.youtube.com/watch?v=h-Uchdym4b8,,co-op,2025-05-25,3,Notyoursistermister,Vexxo,swagrobuc,,http://www.speedrun.com/bo2zombies/run/zn59k2vz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=5q8ppgld,PC,39m 42.210s,https://www.youtube.com/watch?v=yh0C_2ciMtc,,co-op,2024-08-10,4,Vexxo,ElDudee,swagrobuc,FadedZ,http://www.speedrun.com/bo3zombies/run/y2rnvljm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=814jp01d; jlzz6xl2=rqvx8k5l,PC,1h 32m 37.690s,https://www.youtube.com/watch?v=WJ-miIR8I7k,,co-op,2024-08-10,4,Vexxo,ElDudee,swagrobuc,FadedZ,http://www.speedrun.com/bo3zombies/run/mr50408y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=814jp01d; jlzz6xl2=013xgok1,PC,35m 43.710s,https://www.youtube.com/watch?v=WJ-miIR8I7k,,co-op,2024-08-10,4,Vexxo,ElDudee,swagrobuc,FadedZ,http://www.speedrun.com/bo3zombies/run/y8novoxy,verified
