game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,27m 13.200s,https://www.youtube.com/watch?v=vqE6kmw6aoU,,co-op,2023-08-09,4,ScottyDogs007,Huth,Faronsson,Dank Slushie,http://www.speedrun.com/bo2zombies/run/zp55qpny,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,29m 54.050s,https://www.youtube.com/watch?v=aA4djq7Pywo&t=0s,https://www.youtube.com/watch?v=TGz6zrksbdI,co-op,2023-06-06,2,Huth,DankSlushie,,,http://www.speedrun.com/bo2zombies/run/ywr05r2m,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,17m 27.000s,https://www.youtube.com/watch?v=uQRmC6grTQk&t=0s,https://www.youtube.com/watch?v=hpAmRrDmWDk,co-op,2022-10-05,2,DankSlushie,Huth,,,http://www.speedrun.com/bo2zombies/run/m3xj9ggm,verified
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=81wgw5q4; wl3drko8=le2669kl; yn23jdl5=mln2o0lp,PC,44m 31.000s,https://www.youtube.com/watch?v=SO1Uly4QW44,,co-op,2022-09-11,2,Huth,Yojurt,,,http://www.speedrun.com/bo2zombies/run/y8npdgdy,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,31m 23.000s,https://youtu.be/c8JmvJIBBMQ,https://youtu.be/bRk8jvaiYCc,co-op,2022-08-20,2,Huth,DankSlushie,,,http://www.speedrun.com/bo2zombies/run/yw60n70m,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,17m 42.000s,https://youtu.be/Y6zb5W4Znfw,,co-op,2022-06-13,2,DankSlushie,Huth,,,http://www.speedrun.com/bo2zombies/run/mr7ln9dz,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,19m 45.800s,https://youtu.be/EpuBAGoc2ZY,,solo,2022-05-22,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/zx7op7gy,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,20m 29.200s,https://youtu.be/sygxqnSDxqk,,solo,2022-05-10,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/zx763p5y,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,33m 1.000s,https://youtu.be/t0MzpETPJKA,https://youtu.be/4ZgZ-FGVpVY; https://youtu.be/7HBiui6DhT0,co-op,2022-03-26,2,Huth,DankSlushie,,,http://www.speedrun.com/bo2zombies/run/zp92dggm,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,PC,15m 38.000s,https://youtu.be/5P_1nit1p1U,,solo,2022-03-21,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/z0ogwqez,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,41m 50.350s,https://youtu.be/qze_QtGfy6M,,solo,2022-01-30,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/y48g6p2m,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,21m 13.300s,https://youtu.be/WXwIB0EMEe0,,solo,2022-01-15,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/zp221eny,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,PC,44m 57.000s,https://www.twitch.tv/videos/1207375856,,solo,2021-11-16,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/z07409ey,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=zqo94gqy,PC,1h 0m 34.000s,https://www.twitch.tv/videos/1062098410,,solo,2021-06-20,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/mrn84q4y,rejected
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=013pgkl5,PC,1h 33m 49.000s,https://www.twitch.tv/videos/1062098410,,solo,2021-06-20,1,Huth,,,,http://www.speedrun.com/bo2zombies/run/z5d10odm,rejected
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=81wgjoq4,PC,10m 50.000s,https://youtu.be/u93YE716oEQ,,solo,2022-05-17,1,Huth,,,,http://www.speedrun.com/bozombies/run/mkkg6o5m,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=81wgjoq4,PC,12m 6.000s,https://youtu.be/hTcGRezGIqQ,,solo,2022-04-30,1,Huth,,,,http://www.speedrun.com/bozombies/run/z52jwedz,verified
