game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=19292r4q; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,11m 35.600s,https://www.youtube.com/watch?v=IhDCtTIGMMw,,co-op,2024-11-29,3,JDubs,Excosis,JettLag,,http://www.speedrun.com/BO6Zombies/run/mr0j74gm,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=12vxm0dq,PC,12m 44.200s,https://www.youtube.com/watch?v=6ZQKW9uWXn4,https://youtu.be/jkDWmGVZAag,co-op,2024-11-24,2,JettLag,Excosis,,,http://www.speedrun.com/BO6Zombies/run/y6g30d6m,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=21g93mnq,PC,12m 44.300s,https://youtu.be/M4rYPkpAcNQ?si=NPJZkRY2R_tYeg1H,,solo,2024-01-13,1,Excosis,,,,http://www.speedrun.com/bo2zombies/run/ylljj1ky,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,PC,3m 28.700s,https://www.youtube.com/watch?v=wjdKWi12MRo,,co-op,2024-01-04,4,JDubs,Excosis,Itzs_Nukez,UltimateZenith1,http://www.speedrun.com/bo2zombies/run/zne9o17z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 2lg32qnp=5leogzqo,PC,2m 58.233s,https://youtu.be/Pb8fdxp_QdE?si=iD3-WoASw6sEnfZP,,co-op,2023-12-25,2,JDubs,Excosis,,,http://www.speedrun.com/bo2zombies/run/zxwqqpem,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=21g93mnq,PC,14m 19.800s,https://youtu.be/oT0FH8goFLA,,solo,2023-09-25,1,Excosis,,,,http://www.speedrun.com/bo2zombies/run/yd266xvm,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=le2669kl; 68kozzn2=gq7268v1,PC,6m 8.500s,https://youtu.be/Ha2ruAYKHpE,,solo,2023-09-25,1,Excosis,,,,http://www.speedrun.com/bo2zombies/run/me0xx50z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 68kozzn2=p12nek1x,PC,3m 28.800s,https://youtu.be/ZdQ4alX-kTc?si=qprCIoWWC1BBY1mn,,co-op,2023-09-16,3,Itzs_Nukez,UltimateZenith1,Excosis,,http://www.speedrun.com/bo2zombies/run/z0x1149z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,PC,7m 25.300s,https://youtu.be/nBHYOdHVgNA,,co-op,2023-08-03,2,JDubs,Excosis,,,http://www.speedrun.com/bo2zombies/run/yl6j412y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,PC,6m 31.700s,https://www.youtube.com/watch?v=9z5uZsUgNxs,,co-op,2023-08-03,4,JDubs,Excosis,sablefarts,ZoRaptr,http://www.speedrun.com/bo2zombies/run/z1lvexjm,verified
