game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,15m 37.000s,https://www.youtube.com/watch?v=SOx1CUm7Lyw&feature=youtu.be,,co-op,2018-10-10,2,health100,wobeT,,,http://www.speedrun.com/bo2zombies/run/yvjqvgey,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 53.000s,https://www.youtube.com/watch?v=5CTlAE2RSYU&feature=youtu.be,,co-op,2018-10-10,2,health100,wobeT,,,http://www.speedrun.com/bo2zombies/run/yj4xwkny,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,20m 9.000s,https://www.twitch.tv/videos/319768018,,co-op,2018-10-10,3,health100,TantumVibe,wobeT,,http://www.speedrun.com/bo2zombies/run/zq30dery,rejected
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,3m 46.000s,https://www.twitch.tv/videos/317774902,,co-op,2018-10-05,3,health100,TantumVibe,wobeT,,http://www.speedrun.com/bo2zombies/run/yo2r3j0z,rejected
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,21m 20.000s,https://www.twitch.tv/videos/317774902,,co-op,2018-10-05,3,health100,TantumVibe,wobeT,,http://www.speedrun.com/bo2zombies/run/yd3w06vz,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,2m 58.000s,https://www.youtube.com/watch?v=LvFNm9rk3Nw,,co-op,2018-09-21,2,wobeT,health100,,,http://www.speedrun.com/bo2zombies/run/y2q7x96y,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 68kozzn2=jqzvyn2l,PC,2m 56.000s,https://www.youtube.com/watch?v=qENyIEYNBxc,,co-op,2018-09-21,2,wobeT,health100,,,http://www.speedrun.com/bo2zombies/run/z037reez,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=klrj63oq,PC,3m 0.000s,https://www.youtube.com/watch?v=lhISTbHgyPY,,co-op,2018-09-21,2,health100,wobeT,,,http://www.speedrun.com/bo2zombies/run/yvjo1g6y,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 5ly102l4=jqzgn04l,PC,27m 31.860s,https://www.twitch.tv/videos/307644340,,co-op,2018-09-08,3,TantumVibe,health100,wobeT,,http://www.speedrun.com/bo2zombies/run/m3or3n4m,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=4lxz9212; 6njz75l4=5lm8wnjq,PC,2m 41.770s,https://www.youtube.com/watch?v=9Cm06nWH7mI,,co-op,2018-09-03,3,TantumVibe,health100,wobeT,,http://www.speedrun.com/bo3zombies/run/zg7gnd0z,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=4lxz9212; 6njz75l4=5q82d8rq,PC,17m 7.130s,https://www.youtube.com/watch?v=9Cm06nWH7mI,,co-op,2018-09-03,3,TantumVibe,health100,wobeT,,http://www.speedrun.com/bo3zombies/run/zp01q9nm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=0q56pm1p; wlewprl6=jq6yg731,PC,2m 46.600s,https://www.youtube.com/watch?v=7pS3TWEWXLk&feature=youtu.be,,co-op,2018-08-31,2,health100,wobeT,,,http://www.speedrun.com/bo3zombies/run/y6p6wdjm,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=4lxz9212; 789ye5nw=p12o4z7l,PC,2m 34.190s,https://youtu.be/YY8Jsy4Mqr8,,co-op,2018-01-12,3,wobeT,health100,TantumVibe,,http://www.speedrun.com/bo3zombies/run/zn8286vz,verified
Call of Duty: Black Ops Zombies Mobile,,Kino Der Toten,6njz1mpl=5q8oznr1; rn102wo8=9qjnw501,Android,1h 1m 1.000s,https://www.youtube.com/watch?v=Md-e4c3PSvI,,co-op,2021-04-18,2,health100,wobeT,,,http://www.speedrun.com/codzmobile/run/zp1023rz,rejected
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=8149knjq; 9l74r9l1=zqom2j21,PC,3m 52.660s,https://www.youtube.com/watch?v=oFQwfJlZQvQ&feature=youtu.be,,co-op,2018-09-13,2,health100,wobeT,,,http://www.speedrun.com/wawzombies/run/y43rn3qz,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=8149knjq; 9l74r9l1=zqom2j21,PC,3m 55.120s,https://www.youtube.com/watch?v=8_-mb-u-T-c&t=2388s,,co-op,2018-09-08,2,health100,wobeT,,,http://www.speedrun.com/wawzombies/run/zg7gpejz,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=8149knjq; ylqzqmlr=013w4x3q,PC,3m 9.210s,https://www.twitch.tv/videos/307199414,,co-op,2018-09-07,2,wobeT,health100,,,http://www.speedrun.com/wawzombies/run/yl4qrlxm,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=8149knjq; 9l74r9l1=zqom2j21,PC,3m 56.000s,https://www.youtube.com/watch?v=xAIADYcaauo&feature=youtu.be,,co-op,2018-09-05,2,health100,wobeT,,,http://www.speedrun.com/wawzombies/run/y43re73z,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=z19x5wk1; ylqzqmlr=9qj2w8g1,PC,1h 13m 28.880s,https://www.youtube.com/watch?v=4HHBXwzBFZ8&feature=youtu.be,,co-op,2017-12-22,3,wobeT,TantumVibe,health100,,http://www.speedrun.com/wawzombies/run/m790oq0y,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=z19x5wk1; ylqzqmlr=mlnedodl,PC,19m 46.180s,https://www.youtube.com/watch?v=4HHBXwzBFZ8&feature=youtu.be,,co-op,2017-12-22,3,wobeT,TantumVibe,health100,,http://www.speedrun.com/wawzombies/run/zxv3xkqy,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=z19x5wk1; ylqzqmlr=013w4x3q,PC,3m 53.740s,https://www.youtube.com/watch?v=4HHBXwzBFZ8&feature=youtu.be,,co-op,2017-12-22,3,wobeT,TantumVibe,health100,,http://www.speedrun.com/wawzombies/run/z5opg7gy,verified
