game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 2lg32qnp=5q8pyrld,PC,1h 36m 2.000s,https://www.youtube.com/watch?v=k0dH3Yg2fco,,co-op,2025-06-10,2,White_Sz,NoMoleMan,,,http://www.speedrun.com/bo2zombies/run/y68erv6z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; 2lg32qnp=21d503le,PC,1h 19m 41.000s,https://www.youtube.com/watch?v=WsdRsiycKVk,,co-op,2025-05-30,4,NoMoleMan,ph.sz4,Joaodalive94,Sagazin_,http://www.speedrun.com/bo2zombies/run/yw5xdn3y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=rqv7wwq6; wl3drko8=le2669kl; 2lg32qnp=5q8pyrld,PC,5h 22m 16.000s,https://www.youtube.com/watch?v=N2IUBeiTS7k,https://www.youtube.com/watch?v=-0kwHW-yqSA; https://www.youtube.com/watch?v=XBKiTyHRqr8,co-op,2023-10-16,4,KinoxBR_,ViniXD,DestroyeR ZP,NoMoleMan,http://www.speedrun.com/bo2zombies/run/yl5xvxxz,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=le2669kl; 68kozzn2=p12p7vqx,PC,1h 6m 58.100s,https://www.twitch.tv/videos/1914911255,,co-op,2023-09-02,2,NoMoleMan,isssuez,,,http://www.speedrun.com/bo2zombies/run/yo5x7q0z,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=zqo94gqy,PC,1h 26m 46.210s,https://www.twitch.tv/videos/1218919362,,co-op,2021-12-19,2,Hefestoo_,NoMoleMan,,,http://www.speedrun.com/bo2zombies/run/mkek381m,rejected
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 68kozzn2=p12p7vqx,PC,1h 9m 4.430s,https://youtu.be/Ou81DLw-aB8,,co-op,2021-11-01,2,Hefestoo_,NoMoleMan,,,http://www.speedrun.com/bo2zombies/run/zp29rlgy,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 68kozzn2=z19knjq4,PC,34m 35.870s,https://youtu.be/Ou81DLw-aB8,,co-op,2021-11-01,2,Hefestoo_,NoMoleMan,,,http://www.speedrun.com/bo2zombies/run/zp2982gy,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; p85revng=gq7p8nqp,PC,1h 4m 19.000s,https://youtu.be/h2uGYvywlVk,,co-op,2021-07-11,3,Hefestoo_,DestroyerZP,NoMoleMan,,http://www.speedrun.com/bo2zombies/run/z0op5rez,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=4qy903l7,PC,4h 17m 21.820s,https://www.youtube.com/watch?v=bAKf__l3zwM,,co-op,2021-05-12,2,NoMoleMan,zDestroyer6438z,,,http://www.speedrun.com/bo2zombies/run/mkr18wlz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=mln9x6qp,PC,13h 52m 5.960s,https://www.youtube.com/watch?v=xpewtdDoVrM,,co-op,2021-03-30,2,zDestroyer6438z,NoMoleMan,,,http://www.speedrun.com/bo2zombies/run/zn5x3gvz,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=5le5xplo,PC,4h 40m 46.000s,https://www.youtube.com/watch?v=zYN8KV5uLwo,,co-op,2026-02-13,2,Vinixd,NoMoleMan,,,http://www.speedrun.com/bozombies/run/zg94eddm,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=814pww1d,PC,1h 37m 28.000s,https://www.youtube.com/watch?v=CO275kFs05w,,co-op,2025-09-27,2,KinoxBR_,NoMoleMan,,,http://www.speedrun.com/bozombies/run/yj792l7y,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=21dwn4le; 38dpvx80=z19vjjl4,PC,6h 43m 13.000s,https://www.youtube.com/watch?v=9cfmmFOqwAY,,co-op,2025-08-26,3,KinoxBR_,NoMoleMan,Levighdoesgaming,,http://www.speedrun.com/bozombies/run/m32jq7qy,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=p12k6v1x,PC,10h 15m 50.000s,https://www.youtube.com/watch?v=rsadNV2yt0k,,co-op,2025-08-16,2,KinoxBR_,NoMoleMan,,,http://www.speedrun.com/bozombies/run/yl5x673z,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=21dwn4le; 38dpvx80=814pww1d,PC,2h 23m 0.000s,https://www.youtube.com/watch?v=RN8ZuhhAM-Q,,co-op,2025-07-31,3,KinoxBR_,NoMoleMan,ph.sz4,,http://www.speedrun.com/bozombies/run/yo5xnk1z,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=5q8o3g1d; 38dpvx80=z19vjjl4,PC,10h 9m 40.000s,https://www.youtube.com/watch?v=bTxk8wjTwnA,,co-op,2025-07-27,4,KinoxBR_,NoMoleMan,ph.sz4,White_Sz,http://www.speedrun.com/bozombies/run/y2rwg7wm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=mln74n1p,PC,13h 52m 43.000s,https://www.youtube.com/watch?v=88kIZ-W1hUg,,co-op,2025-02-20,2,filipinhoo,NoMoleMan,,,http://www.speedrun.com/bozombies/run/y40lo8kz,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=z19vjjl4,PC,3h 36m 58.000s,https://www.youtube.com/watch?v=hZBTmuPkRTI,,co-op,2024-08-17,2,Hefestoo_,NoMoleMan,,,http://www.speedrun.com/bozombies/run/mr5xln7y,verified
