game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call Of Duty Zombies Category Extension,WAW,All Maps,68kmpxzl=013w4jyq; 38dz2p4n=mlnw66jl,PC,1h 23m 16.230s,https://www.youtube.com/watch?v=QS7lzkYAJdE&feature=emb_logo,,co-op,2021-01-10,2,wobeT,Willis,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zxde3q8y,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=5lmkj6mq,PC,8m 5.280s,https://www.youtube.com/watch?v=fv8Rdj0pmBg&feature=emb_logo,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zpl7p4xm,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=5lergrkq,PC,7m 3.630s,https://www.youtube.com/watch?v=QmVMfV38DrQ&t=716s,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/y914ddnm,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=4lxpwp4q,PC,6m 52.350s,https://www.youtube.com/watch?v=RuOu59f9nGw&t=2s,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/ywdlxx9z,verified
Call Of Duty Zombies Category Extension,BO2,All Maps,68kmpxzl=013w4jyq; 38dz2wxn=81ppwv81; rn10dpd8=5lerg9kq,PlayStation 3,4h 23m 10.500s,https://www.twitch.tv/videos/306325363?t=0h0m1s,,co-op,2018-09-06,2,wobeT,TantumVibe,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zpl7xlxm,verified
Call Of Duty Zombies Category Extension,WAW,All Maps,68kmpxzl=013w4jyq; 38dz2p4n=mlnw66jl,PC,1h 23m 16.230s,https://www.youtube.com/watch?v=QS7lzkYAJdE&feature=emb_logo,,co-op,2017-10-14,2,wobeT,Willis,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/mr93lv7m,verified
Call Of Duty Zombies Category Extension,,jdzp196k,68kmpxzl=013w4jyq; ylq9pd78=013w4nxq,PC,35.000s,https://www.youtube.com/watch?v=pZYYF57K5Kk,,co-op,2017-09-24,2,wobeT,TantumVibe,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/mekjvg9m,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=qke29rkq; 6njxv458=q5vyxx2l; kn034j0n=1926558q,PC,8m 5.280s,https://www.youtube.com/watch?v=fv8Rdj0pmBg,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/bo3zce/run/zg9189em,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=1dk9v45l; 6njxv458=q5vyxx2l; kn034j0n=1926558q,PC,7m 3.630s,https://www.youtube.com/watch?v=QmVMfV38DrQ&,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/bo3zce/run/ydox0p0z,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=qyzd5x21; 6njxv458=q5vyxx2l; kn034j0n=1926558q,PC,6m 52.350s,https://www.youtube.com/watch?v=RuOu59f9nGw&,,solo,2018-10-01,1,wobeT,,,,http://www.speedrun.com/bo3zce/run/z56434ey,verified
